id,name,price,image,categoryId
358,Le droit de rouler à sa source,1973.02,https://example.com/images/358.jpg,4
359,Le confort de changer avant-tout,460.34,https://example.com/images/359.jpg,16
360,L'art d'avancer de manière efficace,926.82,https://example.com/images/360.jpg,16
361,Le confort d'avancer avant-tout,1550.81,https://example.com/images/361.jpg,16
362,Le confort d'atteindre vos buts de manière sûre,597.06,https://example.com/images/362.jpg,14
363,Le droit de concrétiser vos projets autrement,753.99,https://example.com/images/363.jpg,11
364,Le plaisir d'avancer autrement,605.61,https://example.com/images/364.jpg,4
365,L'assurance d'innover sans soucis,661.52,https://example.com/images/365.jpg,3
366,Le pouvoir de concrétiser vos projets plus rapidement,158.5,https://example.com/images/366.jpg,5
367,Le plaisir d'innover à l'état pur,358.7,https://example.com/images/367.jpg,5
368,Le droit d'innover de manière efficace,286.02,https://example.com/images/368.jpg,16
369,L'avantage de rouler sans soucis,1191.3,https://example.com/images/369.jpg,1
370,Le droit d'avancer plus facilement,977.43,https://example.com/images/370.jpg,4
371,Le confort de concrétiser vos projets naturellement,757.73,https://example.com/images/371.jpg,1
372,L'avantage d'innover autrement,178.8,https://example.com/images/372.jpg,12
373,L'avantage de rouler à la pointe,424.56,https://example.com/images/373.jpg,16
374,Le pouvoir de concrétiser vos projets en toute tranquilité,1723.66,https://example.com/images/374.jpg,2
375,La liberté d'atteindre vos buts à sa source,399.34,https://example.com/images/375.jpg,14
376,Le droit d'évoluer plus facilement,1007.37,https://example.com/images/376.jpg,14
377,Le plaisir de rouler de manière sûre,1699.92,https://example.com/images/377.jpg,14
378,L'art de rouler naturellement,1915.22,https://example.com/images/378.jpg,3
379,Le confort de concrétiser vos projets naturellement,1361.76,https://example.com/images/379.jpg,4
380,La liberté de louer naturellement,23.35,https://example.com/images/380.jpg,6
381,L'assurance d'évoluer sans soucis,81.22,https://example.com/images/381.jpg,20
382,Le plaisir d'atteindre vos buts à l'état pur,29.74,https://example.com/images/382.jpg,18
383,L'art d'atteindre vos buts plus rapidement,729.34,https://example.com/images/383.jpg,12
384,Le plaisir d'atteindre vos buts à l'état pur,1283.8,https://example.com/images/384.jpg,7
385,Le pouvoir d'avancer sans soucis,1199.2,https://example.com/images/385.jpg,15
386,Le plaisir d'évoluer à la pointe,27.56,https://example.com/images/386.jpg,4
387,La liberté d'avancer plus facilement,1583.02,https://example.com/images/387.jpg,6
388,L'art d'évoluer naturellement,650.84,https://example.com/images/388.jpg,15
389,L'art d'innover avant-tout,1676.83,https://example.com/images/389.jpg,3
390,Le plaisir de changer à l'état pur,777.56,https://example.com/images/390.jpg,2
391,La possibilité de changer à la pointe,1000.34,https://example.com/images/391.jpg,8
392,Le droit d'innover à la pointe,689.26,https://example.com/images/392.jpg,14
393,L'assurance de louer à sa source,32.2,https://example.com/images/393.jpg,3
394,L'assurance de concrétiser vos projets en toute tranquilité,601.4,https://example.com/images/394.jpg,10
395,Le droit de louer à l'état pur,503.2,https://example.com/images/395.jpg,3
396,L'assurance de rouler plus rapidement,392.89,https://example.com/images/396.jpg,17
397,L'assurance d'avancer de manière efficace,467.97,https://example.com/images/397.jpg,10
398,L'art de rouler à l'état pur,847.03,https://example.com/images/398.jpg,10
399,L'art d'innover de manière sûre,1679.53,https://example.com/images/399.jpg,9
400,La possibilité d'innover de manière sûre,1931.64,https://example.com/images/400.jpg,15
401,Le plaisir de louer à l'état pur,838.55,https://example.com/images/401.jpg,2
402,Le confort d'atteindre vos buts naturellement,1105.56,https://example.com/images/402.jpg,16
403,Le droit d'atteindre vos buts de manière efficace,1426.82,https://example.com/images/403.jpg,18
404,Le plaisir d'atteindre vos buts à l'état pur,1583.11,https://example.com/images/404.jpg,17
405,Le droit de changer à l'état pur,1410.04,https://example.com/images/405.jpg,2
406,L'avantage d'évoluer de manière efficace,631.97,https://example.com/images/406.jpg,8
407,L'avantage d'atteindre vos buts sans soucis,1543.65,https://example.com/images/407.jpg,19
408,L'avantage de rouler à sa source,554.45,https://example.com/images/408.jpg,10
409,Le plaisir de changer de manière efficace,325.86,https://example.com/images/409.jpg,16
410,L'assurance d'atteindre vos buts plus facilement,1411.21,https://example.com/images/410.jpg,3
411,Le plaisir d'innover de manière efficace,171.72,https://example.com/images/411.jpg,14
412,Le plaisir de rouler naturellement,530.77,https://example.com/images/412.jpg,8
413,L'art d'évoluer avant-tout,1062.35,https://example.com/images/413.jpg,14
414,Le droit de concrétiser vos projets avant-tout,182.8,https://example.com/images/414.jpg,6
415,Le droit de louer en toute tranquilité,1498.21,https://example.com/images/415.jpg,3
416,L'art d'innover plus facilement,1889.16,https://example.com/images/416.jpg,16
417,Le plaisir d'évoluer à l'état pur,245.54,https://example.com/images/417.jpg,7
418,La liberté de concrétiser vos projets à l'état pur,136.75,https://example.com/images/418.jpg,18
419,L'avantage d'innover en toute tranquilité,1572.49,https://example.com/images/419.jpg,17
420,L'art de louer avant-tout,278.15,https://example.com/images/420.jpg,4
421,Le plaisir de changer de manière efficace,512.5,https://example.com/images/421.jpg,14
422,Le plaisir d'innover naturellement,54.83,https://example.com/images/422.jpg,5
423,Le confort de concrétiser vos projets à la pointe,1673.68,https://example.com/images/423.jpg,12
424,L'avantage de changer sans soucis,1272.63,https://example.com/images/424.jpg,9
425,La liberté d'évoluer autrement,1000.54,https://example.com/images/425.jpg,19
426,L'avantage de changer sans soucis,379.4,https://example.com/images/426.jpg,15
427,Le confort de rouler sans soucis,405.94,https://example.com/images/427.jpg,10
428,Le droit d'avancer sans soucis,1965.2,https://example.com/images/428.jpg,10
429,La liberté de louer avant-tout,396.29,https://example.com/images/429.jpg,6
430,Le pouvoir d'atteindre vos buts plus facilement,1028.98,https://example.com/images/430.jpg,5
431,Le confort de concrétiser vos projets sans soucis,737.7,https://example.com/images/431.jpg,10
432,La possibilité de concrétiser vos projets sans soucis,1121.53,https://example.com/images/432.jpg,4
433,Le plaisir de changer de manière sûre,1007.23,https://example.com/images/433.jpg,18
434,L'art d'évoluer de manière efficace,731.18,https://example.com/images/434.jpg,5
435,L'avantage de louer sans soucis,1251.31,https://example.com/images/435.jpg,7
436,La liberté d'avancer plus facilement,899.83,https://example.com/images/436.jpg,6
437,L'assurance d'atteindre vos buts avant-tout,1532.96,https://example.com/images/437.jpg,16
438,Le droit de rouler avant-tout,249.86,https://example.com/images/438.jpg,2
439,La liberté d'évoluer avant-tout,744.99,https://example.com/images/439.jpg,4
440,La possibilité d'évoluer plus rapidement,1696.3,https://example.com/images/440.jpg,2
441,La possibilité de changer à l'état pur,450.93,https://example.com/images/441.jpg,9
442,La liberté de rouler à sa source,1359.12,https://example.com/images/442.jpg,12
443,L'art de changer autrement,619.44,https://example.com/images/443.jpg,11
444,Le plaisir de rouler de manière efficace,765.52,https://example.com/images/444.jpg,12
445,L'assurance de louer en toute tranquilité,1827.29,https://example.com/images/445.jpg,12
446,Le confort d'évoluer autrement,330.02,https://example.com/images/446.jpg,3
447,L'art d'atteindre vos buts autrement,824.87,https://example.com/images/447.jpg,2
448,L'assurance de rouler autrement,1434.44,https://example.com/images/448.jpg,4
449,La liberté d'avancer sans soucis,315.21,https://example.com/images/449.jpg,18
450,Le pouvoir de louer à sa source,340.45,https://example.com/images/450.jpg,6
451,L'art d'évoluer plus facilement,685.71,https://example.com/images/451.jpg,17
452,Le plaisir de louer plus rapidement,1001.25,https://example.com/images/452.jpg,8
453,L'art d'avancer plus rapidement,146.09,https://example.com/images/453.jpg,13
454,La possibilité d'atteindre vos buts à sa source,1223.67,https://example.com/images/454.jpg,11
455,Le pouvoir de changer plus rapidement,1391.02,https://example.com/images/455.jpg,8
456,L'assurance de louer à la pointe,100.51,https://example.com/images/456.jpg,9
457,Le plaisir de changer en toute tranquilité,734.63,https://example.com/images/457.jpg,4
458,L'assurance de concrétiser vos projets de manière efficace,1008.37,https://example.com/images/458.jpg,2
459,La possibilité d'avancer avant-tout,455.59,https://example.com/images/459.jpg,20
460,Le droit d'évoluer de manière efficace,1193.17,https://example.com/images/460.jpg,17
461,La liberté de rouler à sa source,1192.86,https://example.com/images/461.jpg,7
462,La possibilité de changer naturellement,1171.17,https://example.com/images/462.jpg,12
463,La possibilité d'atteindre vos buts de manière efficace,1483.2,https://example.com/images/463.jpg,15
464,La liberté d'évoluer de manière efficace,1344.19,https://example.com/images/464.jpg,20
465,Le plaisir de concrétiser vos projets sans soucis,1562.09,https://example.com/images/465.jpg,5
466,Le droit d'innover plus rapidement,1550.8,https://example.com/images/466.jpg,19
467,Le confort d'avancer de manière efficace,1975.0,https://example.com/images/467.jpg,8
468,Le confort d'avancer à sa source,1080.12,https://example.com/images/468.jpg,2
469,Le pouvoir de rouler naturellement,447.82,https://example.com/images/469.jpg,6
470,L'assurance de louer à sa source,1492.36,https://example.com/images/470.jpg,7
471,La possibilité d'innover sans soucis,59.43,https://example.com/images/471.jpg,11
472,L'avantage d'évoluer sans soucis,185.44,https://example.com/images/472.jpg,8
473,L'assurance d'avancer en toute tranquilité,128.68,https://example.com/images/473.jpg,12
474,Le confort d'avancer à l'état pur,1146.26,https://example.com/images/474.jpg,4
475,L'assurance de concrétiser vos projets avant-tout,466.56,https://example.com/images/475.jpg,6
476,Le droit d'avancer à sa source,1359.8,https://example.com/images/476.jpg,13
477,L'avantage de rouler plus rapidement,207.2,https://example.com/images/477.jpg,13
478,Le confort de rouler en toute tranquilité,424.98,https://example.com/images/478.jpg,7
479,Le confort de changer en toute tranquilité,578.25,https://example.com/images/479.jpg,13
480,Le pouvoir d'atteindre vos buts avant-tout,1988.89,https://example.com/images/480.jpg,18
481,L'art d'avancer à sa source,1957.37,https://example.com/images/481.jpg,4
482,L'avantage de rouler de manière sûre,1487.49,https://example.com/images/482.jpg,19
483,L'avantage d'évoluer en toute tranquilité,645.97,https://example.com/images/483.jpg,16
484,Le plaisir de louer plus facilement,664.03,https://example.com/images/484.jpg,9
485,La possibilité d'avancer à la pointe,338.24,https://example.com/images/485.jpg,8
486,L'assurance de concrétiser vos projets sans soucis,1548.2,https://example.com/images/486.jpg,20
487,L'assurance d'atteindre vos buts en toute tranquilité,857.63,https://example.com/images/487.jpg,1
488,L'assurance d'avancer de manière efficace,1026.2,https://example.com/images/488.jpg,19
489,Le droit de concrétiser vos projets plus rapidement,1059.94,https://example.com/images/489.jpg,8
490,La liberté de louer de manière sûre,183.65,https://example.com/images/490.jpg,4
491,Le droit de louer plus facilement,1441.52,https://example.com/images/491.jpg,16
492,Le confort de concrétiser vos projets plus rapidement,1622.2,https://example.com/images/492.jpg,16
493,Le confort d'évoluer plus rapidement,888.85,https://example.com/images/493.jpg,2
494,L'art d'avancer à la pointe,1083.5,https://example.com/images/494.jpg,4
495,L'avantage de concrétiser vos projets à l'état pur,585.63,https://example.com/images/495.jpg,2
496,L'assurance d'innover plus rapidement,1303.22,https://example.com/images/496.jpg,10
497,Le confort de rouler sans soucis,1455.16,https://example.com/images/497.jpg,11
498,Le confort de rouler de manière efficace,1370.82,https://example.com/images/498.jpg,2
499,Le confort d'évoluer plus facilement,121.97,https://example.com/images/499.jpg,10
500,L'art de changer plus rapidement,1722.46,https://example.com/images/500.jpg,13
